id,date,stadium,season,tournament,round,home_team,away_team
291775,2019-12-05 03:06:00+00:00,Estadio BBVA Bancomer,2019,Apertura,Semi-finals,Monterrey,Necaxa
816357,2022-02-06 01:00:00+00:00,Estadio Azteca,2021,Clausura,4,Club America,Atletico San Luis
143709,2017-04-02 01:00:00+00:00,Estadio Universitario (UANL),2016,Clausura,12,Tigres UANL,Leon
1150323,2024-03-31 01:00:00+00:00,Estadio BBVA,2023,Clausura,13,Monterrey,Guadalajara Chivas
120253,2019-03-09 01:00:00+00:00,Estadio Luis Pirata Fuente,2018,Clausura,10,Veracruz,Santos Laguna
143629,2017-01-22 01:06:00+00:00,Estadio Leon,2016,Clausura,3,Leon,U.N.A.M. - Pumas
1206088,2024-09-28 23:00:00+00:00,Estadio Nemesio Diez,2024,Apertura,10,Toluca,Atlas
974398,2023-03-12 01:05:00+00:00,Estadio Azteca,2022,Clausura,11,Cruz Azul,U.N.A.M. - Pumas
143374,2018-03-17 23:00:00+00:00,Estadio Azul (Ciudad de Mexico (D.F.)),2017,Clausura,12,Cruz Azul,U.N.A.M. - Pumas
143499,2017-09-16 02:00:00+00:00,Estadio Caliente,2017,Apertura,9,Club Tijuana,Club America
120378,2018-08-23 02:06:00+00:00,Estadio Caliente,2018,Apertura,6,Club Tijuana,Santos Laguna
169170,2019-09-28 00:00:00+00:00,Estadio Cuauhtemoc,2019,Apertura,12,Puebla,Leon
143801,2016-08-14 02:00:00+00:00,Estadio Azteca,2016,Apertura,5,Club America,Monarcas
1206103,2024-10-19 01:00:00+00:00,Estadio Corregidora,2024,Apertura,12,Club Queretaro,Toluca
1150339,2024-04-13 03:00:00+00:00,Estadio Cuauhtemoc,2023,Clausura,15,Puebla,Cruz Azul
120246,2019-03-02 23:00:00+00:00,Estadio Azteca,2018,Clausura,9,Cruz Azul,Necaxa
143621,2017-01-15 03:00:00+00:00,Estadio Victoria,2016,Clausura,2,Necaxa,Leon
169160,2019-09-23 00:00:00+00:00,Estadio Olimpico Benito Juarez,2019,Apertura,10,FC Juarez,Veracruz
1031415,2023-11-11 03:10:00+00:00,Estadio Caliente,2023,Apertura,17,Club Tijuana,Pachuca
1206145,2024-11-07 03:06:00+00:00,Estadio Olimpico Benito Juarez,2024,Apertura,16,FC Juarez,Club Tijuana
1206037,2024-07-21 23:00:00+00:00,Estadio Olimpico Universitario,2024,Apertura,4,U.N.A.M. - Pumas,Pachuca
864240,2022-10-01 22:00:00+00:00,Estadio Alfonso Lastras Ramirez,2022,Apertura,17,Atletico San Luis,Tigres UANL
143274,2018-01-06 03:00:00+00:00,Estadio Jalisco (Guadalajara),2017,Clausura,1,Atlas,Leon
169187,2019-10-07 01:00:00+00:00,Estadio La Corregidora,2019,Apertura,13,Club Queretaro,Monterrey
143428,2017-07-22 22:00:00+00:00,Estadio Universitario BUAP,2017,Apertura,1,Lobos Buap,Santos Laguna
120311,2019-04-28 00:00:00+00:00,Estadio BBVA Bancomer,2018,Clausura,16,Monterrey,Necaxa
143690,2017-04-12 02:00:00+00:00,Estadio Universitario (UANL),2016,Clausura,10,Tigres UANL,Guadalajara Chivas
1150358,2024-04-28 01:00:00+00:00,Estadio Universitario,2023,Clausura,17,Tigres UANL,Club Tijuana
1206095,2024-10-05 23:00:00+00:00,Estadio Universitario (UANL),2024,Apertura,11,Tigres UANL,Puebla
143792,2016-08-07 02:00:00+00:00,Estadio Victoria,2016,Apertura,4,Necaxa,U.N.A.M. - Pumas
973627,2023-01-17 03:05:00+00:00,Estadio Leon,2022,Clausura,2,Leon,Necaxa
569782,2020-10-18 17:00:00+00:00,Estadio Olimpico de Universitario,2020,Apertura,14,U.N.A.M. - Pumas,Toluca
1150308,2024-03-10 18:00:00+00:00,Estadio Olimpico Universitario,2023,Clausura,11,U.N.A.M. - Pumas,Club Tijuana
120371,2018-08-22 00:00:00+00:00,Estadio Olimpico Universitario,2018,Apertura,6,U.N.A.M. - Pumas,Club Queretaro
169130,2019-08-29 02:06:00+00:00,Estadio Caliente,2019,Apertura,7,Club Tijuana,Cruz Azul
974333,2023-01-28 01:05:00+00:00,Estadio Cuauhtemoc,2022,Clausura,4,Puebla,Monterrey
120188,2019-01-13 18:00:00+00:00,Estadio Nemesio Diez,2018,Clausura,2,Toluca,Puebla
974427,2023-04-09 03:10:00+00:00,Estadio Azteca,2022,Clausura,14,Club America,Monterrey
721806,2021-09-25 02:06:00+00:00,Estadio Caliente,2021,Apertura,10,Club Tijuana,Mazatlan
1031335,2023-09-03 18:00:00+00:00,Estadio Nemesio Diez,2023,Apertura,7,Toluca,Pachuca
864211,2022-09-11 00:00:00+00:00,Estadio Victoria de Aguascalientes,2022,Apertura,14,Necaxa,Club America
974339,2023-01-29 18:00:00+00:00,Estadio Nemesio Diez,2022,Clausura,4,Toluca,Leon
812182,2021-11-21 01:00:00+00:00,Estadio Nuevo Corona,2021,Apertura,Reclasificacion,Santos Laguna,Atletico San Luis
120474,2018-11-25 03:00:00+00:00,Estadio Akron,2018,Apertura,17,Guadalajara Chivas,Tigres UANL
143500,2017-09-16 22:00:00+00:00,Estadio Azul,2017,Apertura,9,Cruz Azul,Santos Laguna
1206035,2024-07-21 03:10:00+00:00,Estadio Olimpico Benito Juarez,2024,Apertura,4,FC Juarez,Club America
143249,2018-05-11 02:30:00+00:00,Estadio Caliente (Tijuana),2017,Clausura,Semi-finals,Club Tijuana,Toluca
1206010,2024-07-07 18:00:00+00:00,Estadio Olimpico Universitario,2024,Apertura,1,U.N.A.M. - Pumas,Leon
143740,2017-04-23 17:00:00+00:00,Estadio Olimpico Universitario,2016,Clausura,15,U.N.A.M. - Pumas,Veracruz
569789,2020-10-25 02:00:00+00:00,Estadio Azteca,2020,Apertura,15,Club America,Atlas
143401,2018-04-14 22:00:00+00:00,Estadio Universitario BUAP (Puebla),2017,Clausura,15,Lobos Buap,Necaxa
120292,2019-04-14 00:00:00+00:00,Estadio Miguel Hidalgo,2018,Clausura,14,Pachuca,Veracruz
1206060,2024-09-14 02:10:00+00:00,Estadio Universitario (UANL),2024,Apertura,7,Tigres UANL,Atletico San Luis
816330,2022-01-08 01:00:00+00:00,Estadio Olimpico Benito Juarez,2021,Clausura,1,FC Juarez,Necaxa
143329,2018-02-14 02:45:00+00:00,Estadio Azteca (Ciudad de Mexico (D.F.)),2017,Clausura,7,Club America,Monarcas
120447,2018-10-28 02:00:00+00:00,Estadio Azul,2018,Apertura,14,Cruz Azul,Club America
1150340,2024-04-13 23:00:00+00:00,Estadio Hidalgo,2023,Clausura,15,Pachuca,Guadalajara Chivas
864096,2022-07-02 22:00:00+00:00,Estadio AKRON,2022,Apertura,1,Guadalajara Chivas,FC Juarez
120340,2018-07-29 21:00:00+00:00,Estadio Universitario BUAP,2018,Apertura,2,Lobos Buap,Veracruz
721738,2021-08-01 23:00:00+00:00,Estadio Nuevo Corona,2021,Apertura,2,Santos Laguna,Cruz Azul
143376,2018-03-18 01:06:00+00:00,Estadio Leon (Nou Camp) (Leon de los Aldamas),2017,Clausura,12,Leon,Lobos Buap
652900,2021-03-15 02:00:00+00:00,Estadio AKRON,2020,Clausura,11,Guadalajara Chivas,Club America
143644,2017-02-04 03:30:00+00:00,Estadio Luis Pirata Fuente,2016,Clausura,5,Veracruz,Jaguares de Chiapas
143770,2016-07-23 22:00:00+00:00,Estadio Victor Manuel Reyna,2016,Apertura,2,Jaguares de Chiapas,Pachuca
143267,2017-11-23 03:36:00+00:00,Estadio Leon (Nou Camp) (Leon de los Aldamas),2017,Apertura,Quarter-finals,Leon,Tigres UANL
1315388,2024-11-22 01:05:00+00:00,Estadio AKRON,2024,Apertura,Reclasificacion,Guadalajara Chivas,Atlas
569769,2020-10-04 22:00:00+00:00,Estadio Jalisco,2020,Apertura,13,Atlas,Necaxa
143680,2017-03-04 23:00:00+00:00,Estadio Azul,2016,Clausura,9,Cruz Azul,Jaguares de Chiapas
143371,2018-03-12 00:00:00+00:00,Estadio Nuevo Corona (Torreon),2017,Clausura,11,Santos Laguna,Monterrey
169198,2019-10-26 02:06:00+00:00,Estadio Caliente,2019,Apertura,15,Club Tijuana,Veracruz
1150363,2024-04-29 00:00:00+00:00,Estadio Corona,2023,Clausura,17,Santos Laguna,Atletico San Luis
721723,2021-07-24 00:00:00+00:00,Estadio Victoria de Aguascalientes,2021,Apertura,1,Necaxa,Santos Laguna
652867,2021-02-27 01:30:00+00:00,Estadio Cuauhtemoc,2020,Clausura,8,Puebla,Necaxa
974451,2023-04-30 01:00:00+00:00,Estadio Alfonso Lastras Ramirez,2022,Clausura,17,Atletico San Luis,Atlas
1150347,2024-04-20 03:00:00+00:00,Estadio Alfonso Lastras Ramirez,2023,Clausura,16,Atletico San Luis,Toluca
143494,2017-09-10 02:00:00+00:00,Estadio Azteca,2017,Apertura,8,Club America,Veracruz
143515,2017-10-19 02:00:00+00:00,Estadio Azteca,2017,Apertura,10,Club America,Guadalajara Chivas
721749,2021-08-13 02:00:00+00:00,Estadio Alfonso Lastras Ramirez,2021,Apertura,4,Atletico San Luis,Necaxa
652892,2021-03-09 03:00:00+00:00,Estadio Hidalgo,2020,Clausura,10,Pachuca,Club Tijuana
1206066,2024-09-18 01:00:00+00:00,Estadio Alfonso Lastras Ramirez,2024,Apertura,8,Atletico San Luis,Cruz Azul
816449,2022-04-16 02:00:00+00:00,Estadio Olimpico Benito Juarez,2021,Clausura,14,FC Juarez,Pachuca
652916,2021-04-04 17:00:00+00:00,Estadio Olimpico de Universitario,2020,Clausura,13,U.N.A.M. - Pumas,Pachuca
143460,2017-08-13 17:00:00+00:00,Estadio Olimpico Universitario,2017,Apertura,4,U.N.A.M. - Pumas,Lobos Buap
143468,2017-08-20 00:06:00+00:00,Estadio Leon,2017,Apertura,5,Leon,Monterrey
120417,2018-09-29 22:00:00+00:00,Estadio La Corregidora,2018,Apertura,11,Club Queretaro,Tigres UANL
143558,2017-10-29 02:06:00+00:00,Estadio Akron,2017,Apertura,15,Guadalajara Chivas,Club Tijuana
169238,2019-11-24 03:00:00+00:00,Estadio Hidalgo,2019,Apertura,19,Pachuca,U.N.A.M. - Pumas
143262,2017-12-03 01:00:00+00:00,Estadio Universitario de Nuevo Leon (San Nicolas de los Garza),2017,Apertura,Semi-finals,Tigres UANL,Club America
143403,2018-04-15 00:06:00+00:00,Estadio Hidalgo (Pachuca de Soto),2017,Clausura,15,Pachuca,Santos Laguna
702935,2021-05-14 00:00:00+00:00,Estadio Hidalgo,2020,Clausura,Quarter-finals,Pachuca,Club America
143714,2017-04-02 23:00:00+00:00,Estadio TSM Corona,2016,Clausura,12,Santos Laguna,Club Queretaro
143724,2017-04-15 22:00:00+00:00,Estadio Victor Manuel Reyna,2016,Clausura,14,Jaguares de Chiapas,Club Tijuana
143384,2018-03-31 23:00:00+00:00,Estadio La Corregidora (Santiago de Queretaro),2017,Clausura,13,Club Queretaro,Puebla
569686,2020-08-12 00:00:00+00:00,Estadio Victoria de Aguascalientes,2020,Apertura,4,Necaxa,Mazatlan
721836,2021-10-17 17:00:00+00:00,Estadio Olimpico de Universitario,2021,Apertura,13,U.N.A.M. - Pumas,FC Juarez
143337,2018-02-17 23:00:00+00:00,Estadio Azul (Ciudad de Mexico (D.F.)),2017,Clausura,8,Cruz Azul,Puebla
143885,2016-10-24 01:00:00+00:00,Estadio Akron,2016,Apertura,14,Guadalajara Chivas,Pachuca
143906,2016-11-19 23:00:00+00:00,Estadio Azul,2016,Apertura,17,Cruz Azul,Leon
1206121,2024-10-26 03:00:00+00:00,Estadio Cuauhtemoc,2024,Apertura,14,Puebla,Guadalajara Chivas
1206025,2024-07-17 03:05:00+00:00,Estadio Ciudad de los Deportes,2024,Apertura,3,Cruz Azul,Club Tijuana
648095,2020-11-27 01:00:00+00:00,Estadio Universitario de Nuevo Leon,2020,Apertura,Quarter-finals,Tigres UANL,Cruz Azul
143854,2016-09-25 00:00:00+00:00,Estadio Jalisco,2016,Apertura,11,Atlas,Monterrey
569694,2020-08-14 02:00:00+00:00,Estadio Olimpico de Universitario,2020,Apertura,4,Club America,Santos Laguna
1150237,2024-01-29 03:00:00+00:00,Estadio Corregidora,2023,Clausura,3,Club Queretaro,Tigres UANL
143418,2018-04-28 02:00:00+00:00,Estadio Caliente (Tijuana),2017,Clausura,17,Club Tijuana,Toluca
143670,2017-02-25 03:00:00+00:00,Estadio Caliente,2016,Clausura,8,Club Tijuana,Monterrey
143813,2016-08-21 23:00:00+00:00,Estadio Cuauhtemoc,2016,Apertura,6,Puebla,Club America
1206057,2024-09-14 00:00:00+00:00,Estadio Cuauhtemoc,2024,Apertura,7,Puebla,Club Queretaro
169124,2019-08-25 22:00:00+00:00,Estadio AKRON,2019,Apertura,6,Guadalajara Chivas,Necaxa
864186,2022-08-27 22:00:00+00:00,Estadio Azteca,2022,Apertura,11,Cruz Azul,Club Queretaro
862204,2022-05-22 01:00:00+00:00,Estadio Universitario de Nuevo Leon,2021,Clausura,Semi-finals,Tigres UANL,Atlas
1150262,2024-02-11 03:10:00+00:00,Estadio BBVA,2023,Clausura,6,Monterrey,Pachuca
816340,2022-01-15 23:00:00+00:00,Estadio Jalisco,2021,Clausura,2,Atlas,Atletico San Luis
143545,2017-10-21 22:00:00+00:00,Estadio Universitario BUAP,2017,Apertura,14,Lobos Buap,Cruz Azul
169082,2019-07-28 00:00:00+00:00,Estadio Leon,2019,Apertura,2,Leon,Club America
569674,2020-08-03 00:00:00+00:00,Estadio La Corregidora,2020,Apertura,2,Club Queretaro,Mazatlan
974342,2023-02-04 01:00:00+00:00,Estadio Victoria de Aguascalientes,2022,Clausura,5,Necaxa,Club Tijuana
1031313,2023-08-31 01:06:00+00:00,Estadio Corregidora,2023,Apertura,5,Club Queretaro,Atlas
816347,2022-01-21 03:00:00+00:00,Estadio Alfonso Lastras Ramirez,2021,Clausura,3,Atletico San Luis,FC Juarez
1031332,2023-09-03 01:00:00+00:00,Estadio Corona,2023,Apertura,7,Santos Laguna,U.N.A.M. - Pumas
143664,2017-02-19 01:00:00+00:00,Estadio Jose Maria Morelos y Pavon,2016,Clausura,7,Monarcas,Toluca
569665,2020-07-26 17:00:00+00:00,Estadio Olimpico de Universitario,2020,Apertura,1,U.N.A.M. - Pumas,Club Queretaro
143615,2017-02-08 02:00:00+00:00,Estadio Victor Manuel Reyna,2016,Clausura,1,Jaguares de Chiapas,Club America
143547,2017-10-22 00:00:00+00:00,Estadio Universitario (UANL),2017,Apertura,14,Tigres UANL,Toluca
143622,2017-01-15 18:00:00+00:00,Estadio Olimpico Universitario,2016,Clausura,2,U.N.A.M. - Pumas,Cruz Azul
816437,2022-04-08 02:00:00+00:00,Estadio Jalisco,2021,Clausura,13,Atlas,Necaxa
143310,2018-02-03 03:00:00+00:00,Estadio Jalisco (Guadalajara),2017,Clausura,5,Atlas,Cruz Azul
169096,2019-08-04 17:00:00+00:00,Estadio Olimpico de Universitario,2019,Apertura,3,U.N.A.M. - Pumas,Tigres UANL
120326,2018-07-21 02:00:00+00:00,Estadio Jalisco,2018,Apertura,1,Atlas,Club Queretaro
721847,2021-10-21 02:06:00+00:00,Estadio Caliente,2021,Apertura,14,Club Tijuana,Guadalajara Chivas
1206051,2024-08-31 23:00:00+00:00,Estadio Hidalgo,2024,Apertura,6,Pachuca,Club Queretaro
120314,2019-04-28 21:00:00+00:00,Estadio Universitario BUAP,2018,Clausura,16,Lobos Buap,Cruz Azul
1144390,2023-12-03 01:00:00+00:00,Estadio Azteca,2023,Apertura,Quarter-finals,Club America,Leon
721822,2021-10-02 02:00:00+00:00,Estadio Olimpico Benito Juarez,2021,Apertura,12,FC Juarez,Monterrey
1315384,2024-12-02 01:00:00+00:00,Estadio Universitario (UANL),2024,Apertura,Quarter-finals,Tigres UANL,Atletico San Luis
974337,2023-01-29 03:05:00+00:00,Estadio Azteca,2022,Clausura,4,Club America,Mazatlan
120362,2018-08-18 02:00:00+00:00,Estadio Jalisco,2018,Apertura,5,Atlas,Monarcas
293453,2020-02-02 18:00:00+00:00,Estadio Nemesio Diez,2019,Clausura,4,Toluca,Cruz Azul
120458,2018-11-04 22:00:00+00:00,Estadio La Corregidora,2018,Apertura,15,Club Queretaro,Santos Laguna
1206096,2024-10-05 23:00:00+00:00,Estadio Alfonso Lastras Ramirez,2024,Apertura,11,Atletico San Luis,Monterrey
1031312,2023-08-23 03:06:00+00:00,Estadio Olimpico Benito Juarez,2023,Apertura,5,FC Juarez,U.N.A.M. - Pumas
120197,2019-01-21 00:30:00+00:00,Estadio Akron,2018,Clausura,3,Guadalajara Chivas,Toluca
1031350,2023-09-24 03:05:00+00:00,Estadio Universitario,2023,Apertura,9,Tigres UANL,Monterrey
143245,2018-05-18 01:00:00+00:00,Estadio Nuevo Corona (Torreon),2017,Clausura,Finals,Santos Laguna,Toluca
1031315,2023-08-31 01:00:00+00:00,Estadio Nemesio Diez,2023,Apertura,5,Toluca,Monterrey
143595,2016-12-01 02:36:00+00:00,Estadio Leon,2016,Apertura,Semi-finals,Leon,Tigres UANL
143271,2017-11-24 03:30:00+00:00,Estadio Jalisco (Guadalajara),2017,Apertura,Quarter-finals,Atlas,Monterrey
569797,2020-10-31 03:30:00+00:00,Estadio Olimpico Benito Juarez,2020,Apertura,16,FC Juarez,Club Queretaro
143557,2017-10-29 02:00:00+00:00,Estadio Victoria,2017,Apertura,15,Necaxa,Lobos Buap
143656,2017-02-12 01:06:00+00:00,Estadio Miguel Hidalgo,2016,Clausura,6,Pachuca,Tigres UANL
169228,2019-11-10 01:00:00+00:00,Estadio Universitario de Nuevo Leon,2019,Apertura,18,Tigres UANL,Pachuca
569788,2020-10-25 01:00:00+00:00,Estadio Universitario de Nuevo Leon,2020,Apertura,15,Tigres UANL,FC Juarez
143427,2017-07-22 02:00:00+00:00,Estadio Caliente,2017,Apertura,1,Club Tijuana,Cruz Azul
143849,2016-09-22 03:00:00+00:00,Estadio Caliente,2016,Apertura,10,Club Tijuana,Club Queretaro
864158,2022-08-13 02:00:00+00:00,Estadio Victoria de Aguascalientes,2022,Apertura,8,Necaxa,Monterrey
293427,2020-01-17 03:15:00+00:00,Estadio Olimpico Benito Juarez,2019,Clausura,2,FC Juarez,U.N.A.M. - Pumas
647101,2020-11-23 03:10:00+00:00,Estadio BBVA Bancomer,2020,Apertura,Reclasificacion,Monterrey,Puebla
1031419,2023-11-12 03:10:00+00:00,Estadio Universitario,2023,Apertura,17,Tigres UANL,Club America
1031311,2023-08-24 01:00:00+00:00,Estadio Azteca,2023,Apertura,5,Club America,Necaxa
120415,2018-09-29 00:00:00+00:00,Estadio Luis Pirata Fuente,2018,Apertura,11,Veracruz,Leon
721812,2021-09-23 00:06:00+00:00,Estadio BBVA,2021,Apertura,11,Monterrey,Toluca
120444,2018-10-27 23:00:00+00:00,Estadio Victoria,2018,Apertura,14,Necaxa,Atlas
721837,2021-10-16 22:00:00+00:00,Estadio BBVA,2021,Apertura,13,Monterrey,Leon
569704,2020-08-24 02:06:00+00:00,Estadio Caliente,2020,Apertura,6,Club Tijuana,Puebla
816349,2022-01-29 03:00:00+00:00,Estadio Cuauhtemoc,2021,Clausura,3,Puebla,Club Tijuana
1027145,2023-05-19 02:10:00+00:00,Estadio AKRON,2022,Clausura,Semi-finals,Guadalajara Chivas,Club America
120204,2019-01-27 03:00:00+00:00,Estadio Victoria,2018,Clausura,4,Necaxa,Monarcas
861507,2022-05-15 23:00:00+00:00,Estadio Jalisco,2021,Clausura,Quarter-finals,Atlas,Guadalajara Chivas
652885,2021-03-06 03:30:00+00:00,Estadio Cuauhtemoc,2020,Clausura,10,Puebla,Tigres UANL
1031427,2023-10-25 01:00:00+00:00,Estadio Leon,2023,Apertura,11,Leon,Atlas
721858,2021-10-30 00:00:00+00:00,Estadio Victoria de Aguascalientes,2021,Apertura,16,Necaxa,Mazatlan
120177,2019-01-06 03:00:00+00:00,Estadio Akron,2018,Clausura,1,Guadalajara Chivas,Club Tijuana
816471,2022-04-25 00:00:00+00:00,Estadio Nuevo Corona,2021,Clausura,16,Santos Laguna,Leon
169182,2019-10-06 00:00:00+00:00,Estadio Azteca,2019,Apertura,13,Cruz Azul,Club America
974338,2023-01-29 03:05:00+00:00,Estadio Olimpico Benito Juarez,2022,Clausura,4,FC Juarez,Guadalajara Chivas
965508,2022-10-16 01:06:00+00:00,Estadio Azteca,2022,Apertura,Quarter-finals,Club America,Puebla
143319,2018-02-10 03:00:00+00:00,Estadio Caliente (Tijuana),2017,Clausura,6,Club Tijuana,Club Queretaro
120309,2019-04-27 22:00:00+00:00,Estadio Miguel Hidalgo,2018,Clausura,16,Pachuca,Atlas
721742,2021-08-07 02:05:00+00:00,Estadio Victoria de Aguascalientes,2021,Apertura,3,Necaxa,Cruz Azul
143561,2017-11-04 01:00:00+00:00,Estadio Jose Maria Morelos y Pavon,2017,Apertura,16,Monarcas,Cruz Azul
569763,2020-09-28 22:00:00+00:00,Estadio Alfonso Lastras Ramirez,2020,Apertura,12,Atletico San Luis,Leon
143894,2016-10-31 00:00:00+00:00,Estadio Cuauhtemoc,2016,Apertura,15,Puebla,Leon
862206,2022-05-23 01:06:00+00:00,Estadio Hidalgo,2021,Clausura,Semi-finals,Pachuca,Club America
143325,2018-02-11 18:00:00+00:00,Estadio Nemesio Diez (Toluca de Lerdo),2017,Clausura,6,Toluca,Monterrey
169154,2019-09-21 22:00:00+00:00,Estadio Alfonso Lastras Ramirez,2019,Apertura,10,Atletico San Luis,Santos Laguna
120433,2018-10-20 02:00:00+00:00,Estadio Jalisco,2018,Apertura,13,Atlas,Veracruz
864127,2022-07-24 02:05:00+00:00,Estadio Universitario de Nuevo Leon,2022,Apertura,4,Tigres UANL,Atlas
721814,2021-09-29 02:05:00+00:00,Estadio Hidalgo,2021,Apertura,11,Pachuca,Club America
143837,2016-09-18 00:00:00+00:00,Estadio Victor Manuel Reyna,2016,Apertura,9,Jaguares de Chiapas,Cruz Azul
143513,2017-10-19 00:06:00+00:00,Estadio Miguel Hidalgo,2017,Apertura,10,Pachuca,Toluca
143450,2017-08-06 02:06:00+00:00,Estadio Akron,2017,Apertura,3,Guadalajara Chivas,Necaxa
293502,2020-03-15 01:00:00+00:00,Estadio Universitario de Nuevo Leon,2019,Clausura,10,Tigres UANL,FC Juarez
704706,2021-05-24 00:00:00+00:00,Estadio Cuauhtemoc,2020,Clausura,Semi-finals,Puebla,Santos Laguna
143893,2016-10-30 18:00:00+00:00,Estadio Nemesio Diez,2016,Apertura,15,Toluca,Club Tijuana
291434,2019-11-28 01:00:00+00:00,Estadio Generalisimo Jose Maria Morelos y Pavon,2019,Apertura,Quarter-finals,Monarcas,Leon
974377,2023-02-25 01:05:00+00:00,Estadio Victoria de Aguascalientes,2022,Clausura,9,Necaxa,Club Queretaro
293424,2020-01-12 18:00:00+00:00,Estadio Olimpico de Universitario,2019,Clausura,1,U.N.A.M. - Pumas,Pachuca
120224,2019-02-10 18:00:00+00:00,Estadio Nemesio Diez,2018,Clausura,6,Toluca,Cruz Azul
1150300,2024-03-04 03:00:00+00:00,Estadio Caliente,2023,Clausura,10,Club Tijuana,Leon
120295,2019-04-14 21:00:00+00:00,Estadio Universitario BUAP,2018,Clausura,14,Lobos Buap,Tigres UANL
652907,2021-03-21 01:00:00+00:00,Estadio Azteca,2020,Clausura,12,Cruz Azul,Atlas
120394,2018-09-02 02:00:00+00:00,Estadio Akron,2018,Apertura,8,Guadalajara Chivas,Pachuca
293433,2020-01-19 18:00:00+00:00,Estadio Nemesio Diez,2019,Clausura,2,Toluca,Necaxa
1150345,2024-04-15 02:06:00+00:00,Estadio Olimpico Benito Juarez,2023,Clausura,15,FC Juarez,Club Tijuana
143263,2017-12-01 01:30:00+00:00,Estadio Generalisimo Jose Maria Morelos y Pavon (Morelia),2017,Apertura,Semi-finals,Monarcas,Monterrey
652877,2021-03-03 03:00:00+00:00,Estadio Leon,2020,Clausura,9,Leon,Puebla
169099,2019-08-10 02:06:00+00:00,Estadio Caliente,2019,Apertura,4,Club Tijuana,U.N.A.M. - Pumas
1150260,2024-02-11 01:05:00+00:00,Estadio Ciudad de los Deportes,2023,Clausura,6,Cruz Azul,Atletico San Luis
143704,2017-03-19 18:00:00+00:00,Estadio Olimpico Universitario,2016,Clausura,11,U.N.A.M. - Pumas,Club America
974326,2023-01-22 01:10:00+00:00,Estadio Azteca,2022,Clausura,3,Club America,Puebla
1206108,2024-10-20 01:05:00+00:00,Estadio Ciudad de los Deportes,2024,Apertura,12,Club America,Santos Laguna
816452,2022-04-17 00:00:00+00:00,Estadio Universitario de Nuevo Leon,2021,Clausura,14,Tigres UANL,Toluca
143716,2017-04-08 22:00:00+00:00,Estadio Azul,2016,Clausura,13,Cruz Azul,Monarcas
291439,2019-12-02 01:00:00+00:00,Estadio Nuevo Corona,2019,Apertura,Quarter-finals,Santos Laguna,Monterrey
143839,2016-09-18 02:00:00+00:00,Estadio Azteca,2016,Apertura,9,Club America,Leon
569718,2020-08-30 02:00:00+00:00,Estadio Azteca,2020,Apertura,7,Cruz Azul,Necaxa
1031401,2023-11-02 03:00:00+00:00,Estadio El Encanto,2023,Apertura,15,Mazatlan,Santos Laguna
721790,2021-09-11 22:00:00+00:00,Estadio Jalisco,2021,Apertura,8,Atlas,Monterrey
120168,2018-11-30 01:00:00+00:00,Estadio Nemesio Diez,2018,Apertura,Quarter-finals,Toluca,Club America
864115,2022-07-16 22:00:00+00:00,Estadio Jalisco,2022,Apertura,3,Atlas,Cruz Azul
1031388,2023-10-28 03:00:00+00:00,Estadio El Encanto,2023,Apertura,14,Mazatlan,Club Queretaro
648097,2020-11-27 03:06:00+00:00,Estadio Hidalgo,2020,Apertura,Quarter-finals,Pachuca,U.N.A.M. - Pumas
120185,2019-01-13 01:06:00+00:00,Estadio Miguel Hidalgo,2018,Clausura,2,Pachuca,Club Queretaro
816435,2022-04-04 00:00:00+00:00,Estadio Universitario de Nuevo Leon,2021,Clausura,12,Tigres UANL,Club Tijuana
652823,2021-01-23 03:30:00+00:00,Estadio de Mazatlan,2020,Clausura,3,Mazatlan,Santos Laguna
120293,2019-04-14 02:00:00+00:00,Estadio Jose Maria Morelos y Pavon,2018,Clausura,14,Monarcas,Guadalajara Chivas
143575,2017-11-19 01:06:00+00:00,Estadio Leon,2017,Apertura,17,Leon,Guadalajara Chivas
